title,company,salary,location,summary
Business Analyst,Premiere People,£16.18 an hour,Belfast+1 location,"
Support delivery of data transformation projects.
At least a second class honours degree [2.2] that includes at least one module in statistics, data analysis or…
"
"Cloud Data Engineer – Architect (Azure or AWS), Analytics &...",Deloitte,,Belfast,"
Experience of data governance, data quality, master data management, data security and metadata management.
Exploitation of unstructured and structured data.
"
Compliance Risk Management Analyst,Citi,,Belfast,"
In this role you will serve as a compliance risk analyst within Independent Compliance Risk Management (ICRM) responsible for establishing internal strategies,…
"
ERP Business Analyst,Thompson Aero Seating,,Craigavon BT63 5QE,"
Oversee project tasks, including but not limited to technical tasks such as data mapping, loading and reconciliation, business process verification and systems…
"
IT Business Analyst,Citi,,Belfast,"
Experience in data analysis with intermediate/advanced Microsoft Office Suite skills.
Proven interpersonal, data analysis, diplomatic, management and…
"
"Consultant – Senior Consultant, Data Strategy Architecture,...",Deloitte,,Belfast,"
Demonstrate knowledge of data transformation, data migration or reference data.
Developing or leading the design and delivery of data solutions such as ETL…
"
BI Analyst/Developer,Hunter Savage,,Downpatrick,"
Over 3 years experience working in a data analyst/BI analyst/BI developer role.
Experience working with large data sets.
"
Information Analyst /lead econ...,Premiere People,£19.76 an hour,Belfast•Remote,"
Strong ability to interpret data and present data in a user-friendly way.
37 hours per week Monday to Friday.
To ensure the achievement of objectives as set out…
"
Test Analyst (Business Process Testing),Momentum Security Recruitment,"£25,000 - £27,000 a year",Belfast•Remote,"
Understanding of data creation and manipulation for testing.
Generate the necessary test data for different stages of testing.
Job Types: Full-time, Permanent.
"
BUSINESS INTELLIGENCE ANALYST,Moy Park,,Craigavon,"
As part of the team that delivers all reports, dashboards and trending for the Moy Park business you will play a vital role in a IT transformation programme…
"
newRisk Modelling Senior Analyst,NatWest Group,,Belfast,"
We’ll expect you to be qualified to degree level in a numerate discipline with experience in data driven analysis and statistical or mathematical modelling.
"
"Consultant – Senior Consultant, Data and Business Analyst, A...",Deloitte,,Belfast,"
Developing or leading the design and delivery of data solutions such as ETL components, data warehousing, reporting solutions, data migration or data…
"
"Data Engineer - Lead Engineer, SAS, Analytics & Cognitive, C...",Deloitte,,Belfast,"
Developing or driving the design and delivery of data solutions such as ETL components, data warehousing, reporting solutions, data migration or data…
"
Business Analyst - VP,Citi,,Belfast,"
Work with Data Governance and Quality teams to understand data issues.
It will also provide enhanced data quality controls , completeness and accuracy,…
"
Business Test Analyst,Momentum Security Recruitment,"£25,000 a year",Belfast•Remote,"
Understanding of data creation and manipulation for testing.
Generate the necessary test data for different stages of testing.
Job Types: Full-time, Permanent.
"
Business Analyst,Premiere People,£16.18 an hour,Belfast+1 location,"
Support delivery of data transformation projects.
At least a second class honours degree [2.2] that includes at least one module in statistics, data analysis or…
"
"Cloud Data Engineer – Architect (Azure or AWS), Analytics &...",Deloitte,,Belfast,"
Experience of data governance, data quality, master data management, data security and metadata management.
Exploitation of unstructured and structured data.
"
Compliance Risk Management Analyst,Citi,,Belfast,"
In this role you will serve as a compliance risk analyst within Independent Compliance Risk Management (ICRM) responsible for establishing internal strategies,…
"
ERP Business Analyst,Thompson Aero Seating,,Craigavon BT63 5QE,"
Oversee project tasks, including but not limited to technical tasks such as data mapping, loading and reconciliation, business process verification and systems…
"
IT Business Analyst,Citi,,Belfast,"
Experience in data analysis with intermediate/advanced Microsoft Office Suite skills.
Proven interpersonal, data analysis, diplomatic, management and…
"
"Consultant – Senior Consultant, Data Strategy Architecture,...",Deloitte,,Belfast,"
Demonstrate knowledge of data transformation, data migration or reference data.
Developing or leading the design and delivery of data solutions such as ETL…
"
BI Analyst/Developer,Hunter Savage,,Downpatrick,"
Over 3 years experience working in a data analyst/BI analyst/BI developer role.
Experience working with large data sets.
"
Information Analyst /lead econ...,Premiere People,£19.76 an hour,Belfast•Remote,"
Strong ability to interpret data and present data in a user-friendly way.
37 hours per week Monday to Friday.
To ensure the achievement of objectives as set out…
"
Test Analyst (Business Process Testing),Momentum Security Recruitment,"£25,000 - £27,000 a year",Belfast•Remote,"
Understanding of data creation and manipulation for testing.
Generate the necessary test data for different stages of testing.
Job Types: Full-time, Permanent.
"
BUSINESS INTELLIGENCE ANALYST,Moy Park,,Craigavon,"
As part of the team that delivers all reports, dashboards and trending for the Moy Park business you will play a vital role in a IT transformation programme…
"
newRisk Modelling Senior Analyst,NatWest Group,,Belfast,"
We’ll expect you to be qualified to degree level in a numerate discipline with experience in data driven analysis and statistical or mathematical modelling.
"
"Consultant – Senior Consultant, Data and Business Analyst, A...",Deloitte,,Belfast,"
Developing or leading the design and delivery of data solutions such as ETL components, data warehousing, reporting solutions, data migration or data…
"
"Data Engineer - Lead Engineer, SAS, Analytics & Cognitive, C...",Deloitte,,Belfast,"
Developing or driving the design and delivery of data solutions such as ETL components, data warehousing, reporting solutions, data migration or data…
"
Business Analyst - VP,Citi,,Belfast,"
Work with Data Governance and Quality teams to understand data issues.
It will also provide enhanced data quality controls , completeness and accuracy,…
"
Business Test Analyst,Momentum Security Recruitment,"£25,000 a year",Belfast•Remote,"
Understanding of data creation and manipulation for testing.
Generate the necessary test data for different stages of testing.
Job Types: Full-time, Permanent.
"
Business Analyst,Premiere People,£16.18 an hour,Belfast+1 location,"
Support delivery of data transformation projects.
At least a second class honours degree [2.2] that includes at least one module in statistics, data analysis or…
"
"Cloud Data Engineer – Architect (Azure or AWS), Analytics &...",Deloitte,,Belfast,"
Experience of data governance, data quality, master data management, data security and metadata management.
Exploitation of unstructured and structured data.
"
Compliance Risk Management Analyst,Citi,,Belfast,"
In this role you will serve as a compliance risk analyst within Independent Compliance Risk Management (ICRM) responsible for establishing internal strategies,…
"
ERP Business Analyst,Thompson Aero Seating,,Craigavon BT63 5QE,"
Oversee project tasks, including but not limited to technical tasks such as data mapping, loading and reconciliation, business process verification and systems…
"
IT Business Analyst,Citi,,Belfast,"
Experience in data analysis with intermediate/advanced Microsoft Office Suite skills.
Proven interpersonal, data analysis, diplomatic, management and…
"
"Consultant – Senior Consultant, Data Strategy Architecture,...",Deloitte,,Belfast,"
Demonstrate knowledge of data transformation, data migration or reference data.
Developing or leading the design and delivery of data solutions such as ETL…
"
BI Analyst/Developer,Hunter Savage,,Downpatrick,"
Over 3 years experience working in a data analyst/BI analyst/BI developer role.
Experience working with large data sets.
"
Information Analyst /lead econ...,Premiere People,£19.76 an hour,Belfast•Remote,"
Strong ability to interpret data and present data in a user-friendly way.
37 hours per week Monday to Friday.
To ensure the achievement of objectives as set out…
"
